auto_keyword_count,exclamation_count,question_mark_count,capital_ratio,num_urls,has_ip_in_url,has_url_shortener,avg_url_length,body_length,has_generic_greeting,special_char_count,has_html,has_hidden_content,has_qr_code,has_form,social_authority,social_scarcity,social_liking,social_consistency,social_social_proof,has_leet_speak,separator_obfuscation,mixed_scripts,pressure_fear,pressure_urgency,pressure_opportunity,pressure_secrecy,legit_has_phone,legit_has_address,legit_has_order_number,legit_has_privacy_policy,legit_has_physical_address,subj_capital_ratio,subj_urgency_count,subj_exclamations,subj_length,label,source
2,0,0,0.06990014265335236,0.0,0,0,0.0,102.0,0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0784,0,0,1,1,nazario
4,0,0,0.06666666666666667,1.0,0,0,48.0,6.0,0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0417,0,0,5,0,spamassassin
10,11,5,0.0742080455990354,10.0,0,0,44.2,1334.0,0,402.0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0893,0,0,5,0,spamassassin
6,0,0,0.05186385737439222,1.0,0,1,31.0,207.0,0,46.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0833,0,0,1,1,nazario
1,0,0,0.06679511881824021,0.0,0,0,0.0,257.0,0,67.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,4,0,nazario
3,2,1,0.10060807075732449,3.0,0,1,35.333333333333336,244.0,0,263.0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0.2857,0,0,3,0,spamassassin
2,0,0,0.030683403068340307,3.0,0,0,43.333333333333336,97.0,0,45.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05,0,0,7,0,spamassassin
3,2,1,0.045871559633027525,3.0,0,1,52.666666666666664,177.0,0,181.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0417,0,0,3,0,nazario
3,1,1,0.21266233766233766,21.0,0,0,56.285714285714285,372.0,0,629.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.16,0,1,10,0,nazario
2,0,2,0.01453104359313078,0.0,0,0,0.0,258.0,0,84.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0741,0,0,8,0,spamassassin
1,0,0,0.08537549407114625,0.0,0,0,0.0,208.0,0,89.0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0.1515,0,0,7,0,nazario
3,0,1,0.04141414141414142,2.0,0,0,42.5,132.0,0,161.0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0.1538,0,0,9,0,spamassassin
0,0,2,0.027522935779816515,0.0,0,0,0.0,75.0,0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,8,0,spamassassin
8,3,3,0.037311083123425695,2.0,0,1,58.5,823.0,0,726.0,0,0,0,0,0,1,1,0,0,1,5,0,1,0,1,0,1,1,0,0,0,0.0541,0,0,4,0,spamassassin
8,0,1,0.04289544235924933,0.0,0,0,0.0,61.0,0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0833,1,0,4,1,nazario
7,0,0,0.08746355685131195,0.0,0,0,0.0,54.0,0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1333,0,0,2,1,nazario
5,1,0,0.04956896551724138,0.0,0,0,0.0,63.0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,7,1,nazario
4,0,0,0.09002433090024331,0.0,0,0,0.0,137.0,0,37.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,6,1,nazario
2,4,1,0.029205279415894413,2.0,0,0,46.0,443.0,0,739.0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.122,0,0,6,0,spamassassin
6,1,3,0.024630541871921183,4.0,1,0,47.0,345.0,0,152.0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0.0196,0,0,10,1,spamassassin
7,0,0,0.01985440105890139,1.0,0,0,24.0,237.0,0,68.0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0.0952,0,0,2,1,nazario
3,4,2,0.03260869565217391,1.0,0,0,52.0,257.0,0,180.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.2121,0,0,6,0,spamassassin
7,0,0,0.09451219512195122,0.0,0,0,0.0,103.0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0,0,3,1,nazario
10,4,2,0.06720422138558682,36.0,0,0,43.111111111111114,2660.3920000000016,0,1628.0,0,0,0,0,2,2,0,0,0,1,5,0,2,2,1,0,0,0,0,0,0,0.1176,1,0,4,0,spamassassin
6,2,0,0.050870147255689425,0.0,0,0,0.0,108.0,1,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4286,0,0,1,1,nazario
3,0,2,0.025146689019279127,4.0,0,0,45.5,171.0,0,85.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0625,0,0,12,0,spamassassin
1,0,0,0.03414634146341464,0.0,0,0,0.0,75.0,0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0577,0,0,6,0,spamassassin
3,0,0,0.013490725126475547,2.0,0,1,29.0,84.0,0,92.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0.08,0,0,4,0,spamassassin
2,0,1,0.024714828897338403,2.0,0,0,39.5,55.0,0,133.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0364,0,0,8,0,spamassassin
2,0,2,0.03058232090490155,5.0,0,0,41.0,325.0,0,348.0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,1,0,0,0,0,0,0,0.0508,0,0,10,0,nazario
4,1,0,0.07473841554559044,1.0,0,0,52.0,110.0,0,83.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.0,0,0,2,0,spamassassin
5,1,2,0.029296875,3.0,0,0,46.333333333333336,176.0,0,430.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0.0682,0,0,8,0,spamassassin
2,0,1,0.03885291396854764,1.0,0,1,54.0,170.0,0,115.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.0333,0,0,4,0,spamassassin
2,0,2,0.050955414012738856,1.0,0,0,41.0,72.0,0,56.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,7,0,spamassassin
1,0,0,0.04871060171919771,0.0,0,1,0.0,227.0,0,74.0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.2414,0,0,4,0,nazario
2,4,0,0.1187648456057007,2.0,0,0,44.0,195.0,0,253.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05,0,0,7,1,spamassassin
1,2,1,0.06019563581640331,0.0,0,0,0.0,145.0,0,284.0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,nazario
3,1,1,0.027657735522904063,3.0,0,0,39.333333333333336,156.0,0,189.0,0,0,0,0,1,1,0,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0.0806,0,0,10,0,spamassassin
3,7,6,0.11683642899940083,0.0,0,0,0.0,276.0,0,101.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.119,0,0,8,1,spamassassin
8,0,0,0.08806818181818182,0.0,0,0,0.0,107.0,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1364,1,0,2,1,nazario
1,0,0,0.09876543209876543,0.0,0,0,0.0,47.0,0,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0,2,4,1,nazario
4,0,0,0.04165461382701764,0.0,0,0,0.0,540.0,0,241.0,0,0,0,0,1,1,0,0,1,1,5,0,0,3,1,0,0,0,1,0,0,0.2128,1,0,8,0,nazario
5,2,0,0.029504741833508957,0.0,0,0,0.0,158.0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263,0,0,7,1,nazario
1,0,1,0.0835881753312946,1.0,0,0,43.0,154.0,0,103.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.1714,0,0,4,0,spamassassin
0,0,0,0.02727272727272727,1.0,0,0,62.0,57.0,0,133.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,10,0,spamassassin
3,0,0,0.21525885558583105,0.0,0,0,0.0,24.0,0,192.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,3,1,nazario
0,0,2,0.04336399474375821,1.0,0,0,50.0,129.0,0,45.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0455,0,0,3,0,spamassassin
3,0,0,0.028428927680798004,1.0,0,1,24.0,346.0,0,226.0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,7,0,spamassassin
1,0,0,0.05727204220045215,2.0,0,1,49.5,194.0,0,117.0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0.3077,0,0,8,0,spamassassin
5,0,0,0.11285574092247301,1.0,0,0,79.0,132.0,0,104.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1667,0,0,3,1,nazario
1,1,0,0.06046511627906977,1.0,0,0,33.0,65.0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2368,1,0,6,0,spamassassin
0,1,2,0.030572540300166758,4.0,0,1,35.0,303.0,0,119.0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0.1746,0,0,10,0,spamassassin
1,2,0,0.10476190476190476,1.0,0,1,37.0,31.0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,3,0,spamassassin
7,0,0,0.06222990492653414,3.0,0,1,41.333333333333336,161.0,0,48.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4286,0,0,5,1,spamassassin
1,0,0,0.03429796355841372,1.0,0,0,57.0,150.0,0,42.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0256,0,0,6,0,spamassassin
2,0,2,0.025682182985553772,1.0,0,0,41.0,206.0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3158,0,0,3,0,spamassassin
5,0,1,0.02102312543798178,3.0,0,0,35.666666666666664,205.0,0,215.0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0.3571,0,0,3,0,spamassassin
6,0,0,0.10016420361247948,0.0,0,0,0.0,190.0,1,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,3,1,nazario
2,4,2,0.11498257839721254,0.0,0,0,0.0,97.0,0,81.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,2,1,spamassassin
7,0,1,0.05517241379310345,0.0,0,0,0.0,56.0,0,22.0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,7,1,nazario
4,0,3,0.02530541012216405,1.0,0,0,41.0,175.0,0,113.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1852,0,0,4,0,spamassassin
4,1,0,0.38860614020686257,1.0,0,0,52.0,417.0,0,316.0,0,0,0,0,2,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0.0263,0,1,7,0,spamassassin
1,0,1,0.16793893129770993,3.0,0,0,28.0,103.0,0,83.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1818,0,0,4,0,spamassassin
1,0,0,0.08096280087527352,1.0,0,0,63.0,70.0,0,54.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2361,0,0,10,0,nazario
0,0,0,0.015804597701149427,2.0,0,0,62.5,204.0,0,66.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1633,0,0,8,0,spamassassin
7,2,7,0.025506867233485938,2.0,0,0,65.5,241.0,0,73.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1622,0,0,6,1,spamassassin
6,4,1,0.06583850931677018,3.0,1,0,36.333333333333336,115.0,0,90.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,1,8,1,spamassassin
3,0,0,0.031545741324921134,1.0,0,0,41.0,103.0,0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3333,0,0,4,0,spamassassin
4,0,1,0.03418054338299737,11.0,0,0,26.545454545454547,234.0,0,468.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0.0612,0,0,8,0,spamassassin
2,0,3,0.03437738731856379,1.0,0,0,24.0,216.0,0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0909,0,0,2,0,spamassassin
10,0,0,0.07697893972403776,0.0,0,0,0.0,422.0,1,142.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.093,1,0,6,1,nazario
2,1,9,0.024366471734892786,3.0,0,1,29.0,634.0,0,232.0,0,0,0,0,0,1,2,0,0,1,5,0,1,0,1,0,0,0,1,0,0,0.0,0,0,6,0,spamassassin
5,0,2,0.06086956521739131,0.0,0,0,0.0,147.0,0,24.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,0,0,3,1,nazario
4,0,0,0.047619047619047616,1.0,0,0,48.0,6.0,0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,5,0,spamassassin
4,8,1,0.08073817762399077,1.0,0,0,49.0,125.0,0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2182,0,1,9,1,spamassassin
4,0,2,0.031288723667905825,3.0,0,0,30.333333333333332,511.0,0,194.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0159,0,0,12,0,spamassassin
1,0,1,0.06071871127633209,1.0,0,0,52.0,86.0,0,204.0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0.0455,0,0,4,0,spamassassin
3,1,1,0.041996348143639686,2.0,0,0,40.5,297.0,0,105.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2917,0,0,4,0,nazario
6,1,2,0.05384409322260916,1.0,0,0,52.0,598.0,0,462.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1,0,1,9,0,spamassassin
4,2,1,0.06605019815059446,3.0,0,0,39.666666666666664,91.0,0,168.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.2083,0,0,4,0,nazario
1,1,0,0.017660044150110375,0.0,0,0,0.0,78.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2273,0,0,6,1,spamassassin
0,0,0,0.039473684210526314,0.0,0,1,0.0,134.0,0,63.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1538,0,0,5,0,spamassassin
0,0,0,0.02188183807439825,1.0,0,0,56.0,136.0,0,33.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1951,0,0,7,0,nazario
2,1,4,0.03074141048824593,1.0,0,0,52.0,188.0,0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.05,0,0,3,0,spamassassin
6,0,0,0.034934497816593885,0.0,0,0,0.0,105.0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588,0,0,3,1,nazario
5,0,0,0.031042128603104215,0.0,0,0,0.0,62.0,0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952,0,0,2,1,nazario
1,0,2,0.0258732212160414,2.0,0,0,53.5,106.0,0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,4,0,spamassassin
10,0,0,0.03488372093023256,0.0,0,0,0.0,70.0,0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1194,0,0,11,1,nazario
4,5,2,0.09692396982008125,2.0,0,0,76.0,210.0,0,316.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0476,0,1,3,1,spamassassin
0,1,1,0.05138568129330254,0.0,0,0,0.0,297.0,0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0455,0,0,3,0,spamassassin
4,24,0,0.04427126513016084,2.0,0,0,48.5,874.0,0,577.0,0,0,0,0,0,1,0,0,0,1,5,0,1,4,1,0,0,0,0,0,0,0.2,0,0,4,1,spamassassin
0,0,0,0.0,0.0,0,0,0.0,4.0,0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0909,1,0,2,1,nazario
8,0,0,0.018950437317784258,0.0,0,0,0.0,102.0,1,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1429,1,0,4,1,nazario
3,2,2,0.04206008583690987,2.0,0,0,61.5,174.0,0,179.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,7,0,spamassassin
2,0,2,0.03322259136212625,1.0,0,0,52.0,101.0,0,92.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.08,0,0,5,0,spamassassin
2,0,0,0.16363636363636364,0.0,0,0,0.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1034,0,0,5,1,spamassassin
6,0,1,0.0576036866359447,2.0,0,0,25.0,140.0,0,28.0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.1875,0,0,3,1,nazario
2,1,2,0.02691065662002153,2.0,0,0,29.0,152.0,0,59.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,5,0,spamassassin
4,0,1,0.07317073170731707,3.0,0,1,35.333333333333336,416.0,0,412.0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,1,0,1,0,0,0,1,0.04,0,0,5,0,spamassassin
8,55,2,0.08126477541371159,0.0,0,0,0.0,516.0,0,344.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1625,0,1,16,1,spamassassin
10,0,2,0.033264033264033266,2.0,0,0,69.0,138.0,0,56.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1429,1,0,4,1,nazario
4,0,0,0.039067950327891725,0.0,0,0,0.0,958.0,0,219.0,1,0,0,0,2,2,1,0,0,1,1,0,1,2,1,1,0,0,0,0,0,0.8333,0,0,5,0,nazario
2,1,4,0.048146570089475926,3.0,0,0,50.666666666666664,264.0,0,336.0,0,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.186,0,0,7,0,spamassassin
3,1,2,0.025456919060052218,3.0,0,0,48.0,185.0,0,308.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0.0635,0,0,8,0,spamassassin
2,0,4,0.024064808196330712,2.0,0,1,103.5,632.0,0,215.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,7,0,spamassassin
5,1,2,0.04911323328785812,2.0,0,0,36.5,106.0,0,153.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0.0238,0,0,7,0,spamassassin
2,1,4,0.02048494983277592,1.0,0,1,37.0,436.0,0,107.0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,7,0,spamassassin
6,8,6,0.07828877005347594,10.0,0,1,57.8,1378.0,0,438.0,0,0,0,0,2,1,3,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0.1087,0,0,5,0,spamassassin
4,1,3,0.037209302325581395,2.0,0,0,58.5,185.0,0,181.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.0794,0,0,9,0,spamassassin
2,0,0,0.02993585174625802,1.0,0,0,41.0,219.0,0,72.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2941,0,0,7,0,spamassassin
9,0,0,0.030136986301369864,0.0,0,0,0.0,104.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0278,1,0,6,1,nazario
3,0,0,0.03436988543371522,1.0,0,0,52.0,76.0,0,99.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.037,0,0,5,0,spamassassin
6,1,0,0.032679738562091505,0.0,0,0,0.0,22.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943,2,1,5,1,nazario
4,0,2,0.06267144967292677,1.0,0,0,95.0,629.0,0,118.0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0.0962,0,0,6,0,nazario
1,1,3,0.016738995660260384,0.0,0,0,0.0,293.0,0,97.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2,0,spamassassin
3,1,0,0.01826923076923077,1.0,0,0,63.0,136.0,0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,0,spamassassin
1,0,0,0.037333333333333336,2.0,0,0,47.5,164.0,0,92.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.2432,0,0,7,0,nazario
1,0,0,0.01910828025477707,0.0,0,0,0.0,107.0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1923,0,0,4,0,spamassassin
2,3,0,0.0340599455040872,2.0,0,0,40.0,228.0,0,147.0,0,0,0,0,0,1,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0.1852,0,0,5,0,spamassassin
4,0,0,0.03015075376884422,1.0,0,0,48.0,26.0,0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0588,0,0,6,0,spamassassin
10,2,0,0.05229936880072137,2.0,0,0,26.0,193.0,0,58.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1852,0,1,5,1,spamassassin
4,2,0,0.05555555555555555,1.0,0,0,64.0,377.0,0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1026,1,0,5,1,nazario
7,0,0,0.03647798742138365,0.0,0,0,0.0,101.0,0,145.0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0.0857,0,0,3,1,nazario
6,0,3,0.04375784190715182,1.0,0,1,37.0,1010.0,0,360.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.05,0,0,3,0,spamassassin
0,0,0,0.050724637681159424,0.0,0,0,0.0,62.0,0,12.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,3,0,nazario
1,0,0,0.05169340463458111,0.0,0,0,0.0,89.0,0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0769,0,0,2,0,nazario
5,4,1,0.05219985085756898,4.0,0,0,36.0,185.0,0,315.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1163,0,0,5,0,spamassassin
2,1,1,0.03861386138613861,1.0,0,0,52.0,146.0,0,104.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1852,0,0,5,0,spamassassin
1,0,1,0.024390243902439025,0.0,0,0,0.0,53.0,0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636,0,0,5,0,nazario
2,0,11,0.019463667820069204,23.0,0,1,41.65217391304348,617.0,0,412.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0312,0,0,6,0,spamassassin
7,0,0,0.08207646439845669,0.0,0,0,0.0,412.0,1,104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.1667,1,0,2,1,nazario
0,0,0,0.11320754716981132,0.0,0,0,0.0,18.0,0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,6,0,nazario
1,0,1,0.020161290322580645,2.0,0,0,42.5,46.0,0,137.0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,5,0,spamassassin
1,0,0,0.3315892740353172,2.0,0,0,40.0,35.0,0,132.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1333,0,0,3,1,spamassassin
11,14,2,0.10366300366300367,0.0,0,0,0.0,427.0,0,93.0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,0,1,0,0,0.1053,0,0,3,1,spamassassin
7,0,0,0.043153969099627064,0.0,0,0,0.0,273.0,0,74.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0938,1,0,4,1,nazario
1,1,0,0.04261363636363636,1.0,0,0,33.0,52.0,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2105,1,0,6,0,spamassassin
1,8,0,0.17352125693160814,2.0,0,0,45.0,249.0,0,899.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.129,0,0,3,1,spamassassin
3,6,0,0.07264296754250386,0.0,0,0,0.0,102.0,0,65.0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0.1538,0,0,5,1,spamassassin
4,1,3,0.041357370095440084,3.0,0,0,60.333333333333336,71.0,0,267.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0784,0,0,7,0,spamassassin
