body_length_chars,body_length_words,subject_length_chars,subject_length_words,exclamation_count,question_mark_count,special_char_count,capital_ratio,num_urls,has_ip_url,has_html,has_form
640,109,17,5,0,3,35,0.07750759878419453,1,0,0,0
1890,259,86,10,2,0,137,0.04046535154274153,1,0,0,0
1874,237,32,6,0,0,284,0.03146303093864709,4,0,0,0
1395,122,45,9,8,3,215,0.0916030534351145,7,0,0,0
658,86,28,3,1,0,57,0.056768558951965066,0,0,0,0
2462,351,38,6,0,0,79,0.11635345861655338,0,0,0,0
1629,222,55,6,0,6,272,0.03560830860534125,4,0,0,0
1193,105,55,7,0,0,176,0.04643714971977582,0,0,0,0
13608,982,103,12,3,0,1820,0.24051925320886813,2,0,0,0
752,97,52,9,0,0,143,0.07329192546583851,1,0,0,0
980,141,50,6,0,0,26,0.07177497575169738,0,0,0,0
1500,203,60,5,0,2,302,0.18129404228058937,2,0,0,0
1560,205,35,7,0,0,200,0.08709273182957393,3,0,0,0
1074,154,37,6,5,3,95,0.04226618705035971,0,0,0,0
4427,663,51,9,1,16,265,0.061620897521768254,1,0,0,0
6657,926,52,8,10,8,507,0.05424739195230999,8,1,1,0
324,26,27,6,1,0,50,0.06534090909090909,4,0,0,0
784,124,46,8,0,0,58,0.056558363417569195,1,0,1,0
1165,125,18,4,2,4,173,0.05152027027027027,5,0,0,0
616,79,35,5,0,1,111,0.03067484662576687,2,0,0,0
6104,978,26,4,0,0,247,0.024955145979448704,1,0,0,0
1160,156,56,8,0,0,68,0.02218570254724733,3,0,0,0
335,57,11,1,0,1,12,0.0345821325648415,0,0,0,0
3273,395,37,8,0,12,685,0.026578073089700997,12,0,0,0
275,40,58,8,1,3,17,0.059880239520958084,0,0,0,0
167,28,27,5,0,0,6,0.09743589743589744,0,0,0,0
992,162,143,12,0,2,125,0.05017605633802817,1,0,0,0
247,32,44,1,0,4,13,0.07534246575342465,0,0,0,0
1698,179,40,7,13,2,270,0.03737780333525014,11,0,0,0
1582,239,46,6,0,4,74,0.08103130755064457,0,0,0,0
2831,328,13,3,1,0,413,0.15500878734622145,3,0,1,0
2393,293,49,8,1,0,307,0.07286123618501841,0,0,0,0
10615,1073,48,8,119,4,2100,0.03675918979744936,115,0,0,0
1414,172,24,2,0,0,219,0.11396803335649756,6,0,0,0
887,144,38,5,0,2,64,0.026997840172786176,2,0,0,0
756,88,41,6,0,2,78,0.02631578947368421,2,0,0,0
739,115,51,6,3,0,55,0.08343868520859671,0,0,0,0
2157,210,42,5,2,1,487,0.045,6,0,0,0
774,102,44,6,0,0,68,0.04151404151404151,4,0,0,0
669,98,44,9,2,0,44,0.049019607843137254,1,0,0,0
780,103,32,4,8,1,130,0.06765067650676507,2,1,0,0
1889,292,52,9,2,0,79,0.055612770339855816,4,0,0,0
2669,289,33,5,1,4,583,0.033296337402885685,12,0,0,0
88380,1362,16,2,0,0,4377,0.6102582666832584,2,0,0,0
223,32,54,10,1,0,18,0.025179856115107913,1,1,0,0
1495,206,32,5,0,0,60,0.03468586387434555,4,0,0,0
447,68,21,3,1,0,53,0.0511727078891258,0,0,0,0
239,23,68,12,0,0,42,0.05844155844155844,2,0,0,0
1045,133,90,6,2,0,95,0.06778169014084508,3,0,0,0
1038,157,8,2,0,0,107,0.04297994269340974,1,0,0,0
394,65,28,6,0,3,43,0.03546099290780142,1,0,0,0
1223,203,44,8,0,1,139,0.056782334384858045,1,0,0,0
1400,226,28,5,0,0,66,0.0734779566130161,0,0,0,0
880,111,35,6,0,0,77,0.03820960698689956,3,0,0,0
1669,237,52,7,1,1,57,0.09988385598141696,0,0,1,0
250,31,53,8,0,0,24,0.029605263157894735,1,0,0,0
5621,804,65,10,0,0,149,0.06435730613680324,0,0,0,0
904,39,58,7,1,0,16,0.28868120456905505,1,0,0,0
2513,447,58,10,1,3,108,0.026827371695178848,0,0,0,0
781,109,27,5,0,3,121,0.030902348578491966,2,0,0,0
900,132,15,2,0,0,12,0.019650655021834062,0,0,0,0
1033,188,23,5,0,1,64,0.03216650898770104,1,0,0,0
5949,864,34,8,0,0,594,0.08038101604278075,5,0,0,0
154,6,33,4,0,4,26,0.047872340425531915,2,0,0,0
1234,216,51,9,0,0,54,0.04121306376360809,0,0,0,0
531,95,23,5,0,0,48,0.055855855855855854,1,0,0,0
781,95,29,3,0,1,116,0.0345252774352651,5,0,0,0
1349,227,29,5,1,2,190,0.029006526468455404,2,0,0,0
1869,189,33,5,0,6,492,0.023646873357856018,7,0,0,0
1316,223,39,6,0,0,73,0.028023598820058997,0,0,0,0
3852,631,32,7,1,4,198,0.03423423423423423,2,0,0,0
989,156,23,4,0,0,48,0.059230009871668314,0,0,0,0
125,24,59,13,4,0,4,0.2756756756756757,0,0,0,0
2858,369,87,15,2,4,81,0.08282416836388323,0,0,0,0
942,158,40,9,6,0,138,0.14547304170905392,0,0,0,0
2745,71,27,3,0,3,115,0.2982329606923909,3,0,0,0
1363,150,33,5,0,3,296,0.02863278453829635,4,0,0,0
1626,165,18,2,3,8,232,0.15319148936170213,7,0,0,0
630,73,35,6,2,0,159,0.11711711711711711,2,0,0,0
1099,198,42,7,0,0,56,0.05516637478108581,1,0,0,0
479,72,31,4,0,0,8,0.043052837573385516,0,0,0,0
2296,224,32,6,0,0,248,0.05710605410047231,0,0,0,0
2058,330,56,9,5,2,168,0.06761229314420804,0,0,0,0
289,56,27,4,0,0,22,0.056782334384858045,0,0,0,0
1078,159,74,11,0,0,23,0.02515177797051171,0,0,0,0
44,6,51,9,0,0,13,0.09375,0,0,0,0
891,116,70,5,9,0,119,0.104989604989605,1,0,0,0
10779,1118,53,8,120,5,2108,0.03978583956429429,116,0,0,0
1016,157,31,6,0,0,49,0.05725190839694656,0,0,0,0
3040,405,50,10,0,0,79,0.09608540925266904,0,0,0,0
2024,328,51,8,0,0,60,0.023603082851637765,0,0,0,0
184,25,49,7,0,0,21,0.038461538461538464,0,0,0,0
1026,123,17,3,0,0,101,0.032567049808429116,2,0,0,0
744,106,30,3,0,2,30,0.027096774193548386,0,0,0,0
1488,180,16,4,11,1,206,0.061129568106312294,4,0,0,0
2672,447,46,6,1,2,94,0.017653549098933432,1,0,0,0
1022,154,24,3,2,0,45,0.055396370582617004,3,0,0,0
192,25,30,5,0,0,15,0.04484304932735426,1,0,0,0
1180,171,21,3,1,0,166,0.025790349417637273,2,0,0,0
1940,324,21,2,0,0,64,0.06320081549439348,0,0,0,0
203,32,60,8,0,0,10,0.045454545454545456,0,0,0,0
927,141,41,6,0,0,64,0.05056759545923633,2,0,0,0
357,44,58,11,0,0,44,0.057692307692307696,2,0,0,0
671,102,64,10,0,0,33,0.02309782608695652,1,0,0,0
1014,169,48,6,0,4,77,0.023518344308560677,2,0,0,0
404,66,21,2,0,0,13,0.107981220657277,0,0,0,0
1243,179,49,6,0,0,203,0.03789636504253674,2,0,0,0
1234,185,33,5,0,0,181,0.038643533123028394,2,0,0,0
1040,174,52,9,0,1,71,0.03293687099725526,3,0,0,0
742,124,45,7,0,0,61,0.03934010152284264,2,0,0,0
3104,416,54,10,14,2,386,0.04653371320037987,7,0,1,0
648,81,11,2,0,1,152,0.03484848484848485,3,0,0,0
1230,139,33,5,0,2,300,0.028481012658227847,4,0,0,0
678,115,30,6,0,2,79,0.04231311706629055,2,0,0,0
760,101,49,8,0,2,107,0.037037037037037035,2,0,1,0
964,158,24,6,0,3,110,0.043478260869565216,2,0,0,0
528,75,0,0,2,1,20,0.030245746691871456,1,0,0,0
967,151,34,4,6,0,140,0.13373253493013973,1,0,0,0
6166,825,46,6,0,2,116,0.03830677611459842,0,0,0,0
892,103,24,4,2,2,174,0.04143947655398037,3,0,0,0
1031,139,31,6,1,0,259,0.043273753527751646,2,0,0,0
928,127,51,6,0,0,156,0.04693877551020408,2,0,0,0
2157,286,35,6,1,0,217,0.0560875512995896,3,0,0,0
456,46,56,9,12,0,155,0.1695906432748538,0,0,0,0
379,60,14,2,0,0,12,0.03807106598984772,0,0,0,0
2898,411,51,7,0,5,335,0.03152542372881356,2,0,0,0
973,181,51,9,0,0,47,0.025365853658536587,0,0,0,0
1963,310,49,7,0,0,47,0.020864381520119227,0,0,0,0
1571,223,34,6,0,0,79,0.028019925280199254,2,0,0,0
870,70,57,3,0,0,248,0.02478448275862069,1,0,0,0
537,97,15,3,0,0,21,0.0162748643761302,2,0,0,0
586,73,41,5,0,2,49,0.041401273885350316,3,0,0,0
561,89,16,3,1,1,29,0.10726643598615918,0,0,0,0
2013,292,42,5,0,0,58,0.04669260700389105,0,0,0,0
966,151,28,4,6,0,140,0.13467336683417086,1,0,0,0
1006,147,50,10,9,0,111,0.09555345316934721,2,1,0,0
4712,713,44,7,0,0,129,0.02858944713054446,1,0,0,0
2174,324,27,5,1,2,345,0.03814713896457766,5,0,0,0
1298,227,37,7,0,2,66,0.051646706586826345,1,0,0,0
1568,245,58,11,0,0,178,0.034419176398279044,1,0,0,0
958,150,25,3,0,0,24,0.049796747967479675,0,0,0,0
1051,175,33,7,0,1,74,0.022119815668202765,2,0,0,0
2748,472,44,8,2,2,102,0.024704618689581095,0,0,0,0
1589,259,47,8,1,2,134,0.0354306658521686,0,0,0,0
399,51,24,4,0,0,79,0.0330188679245283,1,0,0,0
3185,344,60,3,1,8,530,0.1367837338262477,19,0,1,0
393,60,36,3,0,0,15,0.037209302325581395,0,0,0,0
93,16,21,2,0,0,3,0.40869565217391307,0,0,0,0
1518,252,24,4,4,1,104,0.07517822423849643,1,1,0,0
2589,412,55,8,0,0,128,0.04158790170132325,4,0,0,0
910,162,13,3,0,1,47,0.03463203463203463,1,0,0,0
369,56,38,6,0,1,15,0.058823529411764705,0,0,0,0
1142,160,44,7,0,7,120,0.03454085930918281,1,0,0,0
1421,255,6,2,0,1,87,0.01750700280112045,1,0,0,0
1906,270,61,9,2,1,182,0.041158536585365856,2,0,0,0
114,9,34,5,0,0,21,0.06040268456375839,1,0,0,0
1059,187,66,9,0,2,129,0.02486678507992895,2,0,0,0
347,35,36,7,0,0,44,0.0390625,2,0,0,0
2158,330,20,5,0,0,132,0.06654428636989444,0,0,0,0
9456,1617,61,12,15,43,353,0.049275057785249,0,0,0,0
3144,512,67,12,0,6,87,0.016811955168119553,1,0,0,0
473,68,38,6,0,0,42,0.04296875,1,0,0,0
1552,246,63,11,1,0,51,0.04702970297029703,0,0,0,0
542,88,26,5,0,0,19,0.08787346221441125,0,0,0,0
1091,186,38,7,0,0,30,0.02654867256637168,0,0,0,0
1263,216,31,5,0,2,99,0.02857142857142857,1,0,0,0
919,141,68,11,0,0,70,0.04959514170040486,2,0,0,0
846,103,54,8,0,0,177,0.023307436182019976,2,0,0,0
866,94,86,14,0,2,163,0.03147953830010493,2,0,0,0
1146,200,42,7,0,0,65,0.03280067283431455,0,0,0,0
2037,334,21,5,0,0,75,0.02525497814473045,2,0,0,0
2224,338,46,8,0,0,215,0.07441655658300309,3,0,0,0
209,25,39,4,0,0,15,0.024096385542168676,0,0,0,0
2662,448,63,10,9,2,278,0.11958914159941306,0,0,1,0
883,79,34,4,0,1,138,0.06427015250544663,1,0,0,0
964,117,69,8,7,1,162,0.06382978723404255,4,1,0,0
1413,207,38,7,0,0,56,0.030991735537190084,3,0,0,0
825,152,19,3,0,0,36,0.08520710059171598,0,0,0,0
2137,307,51,8,9,6,236,0.09958885335769758,2,0,0,0
1005,140,37,5,1,4,167,0.0364333652924257,3,0,0,0
2591,371,63,9,3,8,560,0.03389830508474576,6,0,0,0
782,120,53,9,0,0,43,0.045454545454545456,0,0,0,0
614,104,59,8,0,0,38,0.04154302670623145,0,0,0,0
2949,66,102,3,0,0,196,0.3636959370904325,2,0,0,0
2668,524,26,6,0,4,163,0.033766233766233764,0,0,0,0
1900,306,46,9,0,0,323,0.034411915767847974,4,0,0,0
652,89,25,4,0,2,103,0.06784660766961652,1,0,0,0
531,64,19,1,0,0,88,0.032667876588021776,2,0,0,0
223,39,11,2,0,0,9,0.05531914893617021,0,0,0,0
998,155,12,1,0,0,31,0.09297725024727992,0,0,0,0
1684,217,29,6,0,1,241,0.10501750291715285,1,0,0,0
2998,270,31,5,3,0,398,0.036303630363036306,1,0,0,0
950,132,33,5,0,1,71,0.056910569105691054,3,0,0,0
348,62,22,6,0,0,12,0.008086253369272238,0,0,0,0
3451,588,53,8,2,2,280,0.021968616262482168,3,0,1,0
1128,184,23,5,0,0,91,0.058159722222222224,1,0,0,0
507,62,26,3,1,0,9,0.026217228464419477,0,0,0,0
1352,230,64,12,1,1,92,0.07410021171489062,0,0,0,0
1122,172,29,5,2,0,58,0.0720486111111111,0,0,0,0
2366,384,43,5,0,0,83,0.1037344398340249,0,0,0,0
4783,493,31,5,2,1,593,0.05316718587746625,21,0,0,0
1491,162,59,7,1,2,247,0.0973565441650548,3,0,0,0
1085,141,69,1,0,4,60,0.0683982683982684,0,0,0,0
3783,367,29,4,2,0,777,0.03592971413585103,2,0,1,0
3360,427,34,7,8,3,464,0.08689248895434462,5,0,0,0
214,38,40,7,0,2,17,0.027450980392156862,0,0,0,0
497,56,39,8,0,3,164,0.040968342644320296,0,0,0,0
2475,417,45,10,0,0,130,0.05513685045616819,1,0,0,0
4595,596,30,5,0,0,201,0.04885430177258971,2,0,0,0
198,27,37,6,0,0,17,0.038135593220338986,1,0,0,0
539,86,36,6,0,2,29,0.003472222222222222,2,0,0,0
9745,1041,40,6,124,17,1957,0.0357653791130186,98,0,0,0
701,102,51,1,0,4,33,0.0703851261620186,0,0,0,0
105,6,24,5,0,0,22,0.06153846153846154,1,0,0,0
9123,1334,56,5,11,5,404,0.07429193899782136,10,0,0,0
1234,207,12,1,0,0,46,0.052125100240577385,1,0,0,0
1557,257,25,4,0,0,68,0.06885660138976626,0,0,0,0
1809,244,14,3,2,1,264,0.10197368421052631,3,0,0,0
717,97,40,7,0,0,45,0.0316622691292876,3,0,0,0
1308,177,24,3,2,1,183,0.04576144036009002,3,0,0,0
3696,372,50,10,2,1,631,0.2119028556178276,21,0,0,0
1514,258,54,8,0,2,86,0.0165710643722116,0,0,0,0
1265,208,33,7,0,0,91,0.0869899923017706,0,0,0,0
990,132,52,9,0,1,164,0.04697986577181208,2,0,0,0
436,75,43,8,0,2,23,0.041666666666666664,0,0,0,0
6352,823,37,4,3,3,729,0.03740219092331768,2,0,1,0
373,61,36,4,0,1,12,0.046341463414634146,0,0,0,0
343,54,15,2,0,0,10,0.08913649025069638,0,0,0,0
464,63,50,7,1,0,21,0.05631067961165048,0,0,0,0
822,137,34,6,0,0,37,0.08751458576429405,0,0,0,0
3561,443,41,6,4,1,741,0.03025256730502359,2,0,0,0
2030,345,51,10,1,3,152,0.024495677233429394,4,1,0,0
1511,237,21,2,0,0,68,0.020874103065883887,1,0,0,0
1564,257,33,6,4,2,181,0.03629536921151439,1,0,0,0
656,103,20,3,0,0,12,0.09601181683899557,0,0,0,0
33733,4840,34,4,4,2,1629,0.06725302061122956,36,0,0,0
747,108,84,1,2,4,25,0.0889423076923077,0,0,0,0
1193,171,48,12,0,3,86,0.026570048309178744,4,0,0,0
410,75,52,6,0,0,29,0.0367170626349892,0,0,0,0
593,84,25,4,0,0,93,0.01615508885298869,2,0,0,0
526,55,55,8,0,1,138,0.02577319587628866,2,0,0,0
2387,325,59,10,0,2,351,0.031058438904781365,5,0,0,0
669,110,15,2,1,0,83,0.072992700729927,1,0,0,0
1536,176,44,8,1,2,436,0.030360531309297913,3,0,0,0
1081,170,30,4,0,1,117,0.03866906474820144,1,0,0,0
471,72,40,7,0,2,59,0.05859375,1,0,0,0
1396,227,29,4,0,0,75,0.052594670406732116,0,0,1,0
1684,195,40,7,4,0,255,0.11710144927536231,2,0,0,0
1329,145,0,0,2,1,284,0.06015037593984962,0,0,1,0
1157,156,62,10,1,2,196,0.030327868852459017,3,0,0,0
1669,276,42,8,7,6,102,0.11682242990654206,0,0,0,0
704,107,22,2,0,0,15,0.08940852819807428,0,0,0,0
243,47,20,4,2,0,13,0.10606060606060606,0,0,0,0
3457,540,47,8,0,0,242,0.043937232524964336,0,0,0,0
949,158,38,7,2,0,21,0.029352226720647773,0,0,0,0
981,154,35,4,0,1,107,0.08652900688298919,1,0,0,0
550,57,65,10,0,0,139,0.032467532467532464,1,0,0,0
734,24,32,3,0,0,54,0.20860495436766624,0,0,0,0
761,129,22,3,0,3,48,0.04336734693877551,1,0,0,0
2005,346,42,7,0,0,233,0.03125,1,0,0,0
1327,194,39,8,0,0,118,0.06437454279444038,2,0,0,0
1019,132,18,3,0,0,105,0.11368015414258188,1,0,0,0
430,65,38,6,1,0,33,0.07462686567164178,1,0,0,0
1799,303,63,10,1,2,122,0.03542673107890499,4,0,0,0
210,31,13,3,2,0,33,0.10267857142857142,1,0,0,0
1157,161,21,5,0,0,49,0.06870229007633588,3,0,0,0
933,150,39,6,0,0,48,0.03391572456320658,1,0,0,0
1246,206,19,3,0,2,49,0.030015797788309637,1,0,0,0
1427,205,14,3,0,1,217,0.024271844660194174,3,0,0,0
1218,190,24,3,0,0,27,0.1005631536604988,0,0,0,0
574,97,15,2,4,2,81,0.1135593220338983,0,0,0,0
435,56,48,7,0,1,25,0.049586776859504134,0,0,0,0
1146,175,27,4,0,3,119,0.028960817717206135,1,0,0,0
6091,417,38,7,2,0,318,0.3862969004893964,1,0,0,0
786,103,22,4,0,1,84,0.1681087762669963,3,0,0,0
457,70,72,10,0,0,58,0.1018867924528302,1,0,0,0
1392,204,49,8,0,0,76,0.020804438280166437,2,0,0,0
1529,241,37,6,2,8,74,0.02871729419272495,2,0,0,0
805,115,44,8,5,1,92,0.06705882352941177,3,1,0,0
634,103,24,4,0,1,48,0.042488619119878605,1,0,0,0
2282,234,49,8,0,1,474,0.034734133790737566,11,0,0,0
1309,216,22,2,0,3,81,0.03528528528528529,1,0,0,0
2754,422,43,6,0,0,142,0.07719799857040743,0,0,0,0
4104,634,51,6,1,10,235,0.02406159769008662,3,0,0,0
920,147,25,3,0,2,24,0.06025369978858351,0,0,0,0
105,6,37,5,0,0,21,0.04195804195804196,1,0,0,0
867,125,55,9,9,1,92,0.08884073672806067,1,0,0,0
3228,511,63,12,0,2,196,0.030984204131227218,3,0,0,0
807,86,22,4,0,1,207,0.060240963855421686,1,0,0,0
1643,297,24,4,1,1,110,0.045563549160671464,2,0,0,0
3733,598,50,9,2,2,466,0.054439746300211415,1,0,0,0
757,91,24,4,2,1,170,0.07033248081841433,3,0,0,0
453,78,44,6,1,0,20,0.03614457831325301,0,0,0,0
836,134,39,5,0,0,68,0.04452054794520548,0,0,0,0
914,136,41,7,0,0,36,0.029288702928870293,1,0,0,0
1106,188,20,3,1,4,53,0.031055900621118012,1,0,0,0
687,105,34,3,0,0,26,0.036011080332409975,0,0,0,0
451,62,21,2,0,0,21,0.03382663847780127,0,0,0,0
773,106,14,4,0,2,75,0.0266497461928934,2,0,0,0
430,70,67,11,0,0,17,0.04618473895582329,0,0,0,0
1723,210,21,3,6,2,320,0.09627507163323783,2,0,0,0
1732,297,22,3,1,2,103,0.05128205128205128,0,0,0,0
6031,874,45,4,24,0,580,0.045417146618397235,2,0,0,0
49,4,22,2,0,0,12,0.027777777777777776,0,0,0,0
686,102,35,4,0,0,18,0.024930747922437674,0,0,0,0
1165,174,48,7,2,2,185,0.042833607907743,2,0,0,0
602,101,25,5,0,3,95,0.03503184713375796,1,0,0,0
55,8,29,5,0,0,2,0.1411764705882353,0,0,0,0
868,140,16,3,0,1,29,0.059887005649717516,2,0,0,0
929,152,26,5,1,2,62,0.028242677824267783,2,0,0,0
2870,416,25,5,0,1,413,0.07285911602209945,3,0,0,0
3384,516,80,16,56,2,347,0.08311688311688312,0,0,0,0
962,138,28,4,0,2,56,0.03632694248234107,2,0,0,0
7167,958,36,5,0,0,220,0.04303164908384231,0,0,1,0
2347,264,43,7,1,4,341,0.050606440819740695,3,0,0,0
1532,185,63,8,1,2,313,0.02694235588972431,3,0,0,0
4197,632,32,7,0,4,216,0.024822695035460994,2,0,0,0
733,106,42,7,1,2,156,0.04768041237113402,2,0,0,0
2392,436,40,7,1,6,110,0.02055076037813399,1,0,0,0
9350,1378,46,5,8,6,440,0.07842928594232201,10,0,0,0
1290,185,63,9,1,3,187,0.03914327917282127,2,0,0,0
1403,219,34,7,0,0,76,0.03616133518776078,1,0,0,0
730,104,36,6,0,0,18,0.02998696219035202,0,0,0,0
611,76,27,5,0,0,104,0.03442879499217527,1,0,0,0
153,22,53,5,2,0,11,0.04830917874396135,0,0,0,0
4739,629,52,6,0,2,119,0.06302170283806344,1,0,0,0
1613,293,15,2,1,3,98,0.01841620626151013,0,0,0,0
1040,136,42,5,1,0,72,0.017543859649122806,1,0,0,0
1125,164,37,7,0,0,96,0.043852106620808254,2,0,0,0
628,107,26,4,0,0,33,0.025954198473282442,0,0,0,0
1468,228,27,5,3,0,150,0.03676470588235294,2,0,0,0
199,26,34,6,0,0,16,0.03418803418803419,1,0,0,0
1109,193,27,5,3,0,59,0.055408970976253295,2,0,0,0
2484,377,39,5,2,0,65,0.056259904912836764,1,0,0,0
795,101,35,3,0,0,148,0.03850782190132371,0,0,0,0
6376,1010,20,3,0,4,365,0.043770517430045335,1,0,0,0
414,62,15,3,0,0,12,0.06046511627906977,0,0,0,0
561,89,13,2,0,0,16,0.05217391304347826,0,0,0,0
1341,185,43,5,4,1,319,0.05415162454873646,4,0,0,0
1010,146,27,5,1,1,107,0.04238921001926782,1,0,0,0
328,53,22,5,0,1,11,0.045584045584045586,0,0,0,0
4624,617,32,6,0,11,412,0.019540476701739317,23,0,0,0
2851,412,12,2,0,0,104,0.0824022346368715,0,0,0,0
106,18,30,6,0,0,6,0.13138686131386862,0,0,0,0
496,46,39,5,0,1,140,0.024253731343283583,2,0,0,0
1529,35,15,3,0,0,134,0.3294498381877023,2,0,0,0
2730,427,19,3,14,2,94,0.10363636363636364,0,0,0,0
1877,273,32,4,0,0,74,0.04397905759162304,0,0,0,0
352,52,38,6,1,0,26,0.058823529411764705,1,0,0,0
4328,249,31,3,8,3,910,0.1731651376146789,2,0,1,0
647,102,39,5,6,0,65,0.07714701601164484,0,0,1,0
943,71,51,7,1,3,272,0.04321608040201005,3,0,0,0
528,69,42,7,2,1,140,0.04553415061295972,2,0,0,0
1735,298,26,5,0,1,63,0.02724177071509648,0,0,0,0
627,112,53,10,0,1,36,0.032305433186490456,0,0,0,0
1081,137,48,6,0,0,49,0.06814159292035399,0,0,0,0
1008,152,27,5,1,0,35,0.09266409266409266,0,0,0,0
159,15,32,5,0,0,20,0.0625,1,0,0,0
846,134,40,7,0,0,68,0.04735062006764374,1,0,0,0
235,16,38,5,0,0,38,0.08759124087591241,2,0,0,0
11769,2177,78,16,77,8,757,0.07115124915597569,1,0,0,0
1709,262,29,3,1,3,45,0.060379528464634846,0,0,0,0
3310,523,47,8,1,2,294,0.026801667659321026,0,0,0,0
527,96,37,4,5,1,33,0.10088495575221239,0,0,0,0
1027,133,43,5,1,2,189,0.03734827264239029,2,0,1,0
4197,588,30,3,0,2,191,0.05912961210974456,0,0,0,0
2355,331,41,8,0,1,163,0.07175636211931581,1,0,1,0
467,47,21,4,1,0,63,0.053169734151329244,4,0,0,0
869,153,29,8,0,0,107,0.08342602892102335,1,0,0,0
15356,1609,139,11,10,1,4307,0.07834279814145587,1,0,0,0
451,75,16,2,1,0,15,0.023504273504273504,0,0,0,0
3620,371,38,4,5,7,223,0.05985241869363214,2,0,0,0
1165,144,51,6,1,1,196,0.0238290879211175,3,0,0,0
3025,304,32,4,4,2,191,0.065729234793983,2,0,0,0
7143,1136,12,2,0,1,202,0.03926774734488541,0,0,0,0
119,20,51,9,0,1,6,0.07017543859649122,0,0,0,0
460,72,50,8,1,1,60,0.050880626223091974,1,0,0,0
1904,343,23,5,2,0,114,0.040975103734439834,1,0,0,0
2434,408,34,6,0,3,102,0.02227622519238558,1,0,0,0
649,70,28,3,2,0,10,0.019174041297935103,0,0,0,0
1151,192,51,8,0,1,88,0.03574397339983375,2,0,0,0
882,128,22,3,0,0,28,0.03314917127071823,1,0,0,0
1447,253,24,4,0,0,71,0.04483695652173913,1,0,0,0
2766,412,25,3,1,0,118,0.14505730659025787,1,0,0,0
2079,372,0,0,0,4,109,0.029326923076923077,0,0,1,0
570,89,55,8,0,0,46,0.04472843450479233,2,0,0,0
937,72,40,3,0,3,205,0.12167689161554192,5,0,0,0
1019,171,21,3,1,1,83,0.04226705091258405,1,0,0,0
950,174,38,6,0,2,154,0.05055611729019211,1,0,1,0
1584,50,69,3,0,4,218,0.28174123337363965,2,0,0,0
899,133,101,2,0,8,61,0.06893106893106893,0,0,0,0
3415,481,74,11,1,2,352,0.07564469914040114,4,0,0,0
175,21,24,5,0,0,25,0.04,1,0,0,0
393,67,36,7,0,2,20,0.030232558139534883,0,0,0,0
342,57,24,4,3,1,25,0.027247956403269755,0,0,0,0
1006,158,34,7,0,0,56,0.024015369836695485,1,0,0,0
919,159,22,5,0,1,69,0.06581740976645435,1,0,0,0
925,139,27,5,0,0,28,0.05876180482686254,0,0,0,0
1332,169,44,5,0,0,167,0.13435003631082063,1,0,0,0
3437,540,30,5,0,13,309,0.037197231833910036,2,0,0,0
1307,197,26,6,0,3,94,0.035982008995502246,0,0,1,0
1127,175,70,7,11,0,139,0.12353923205342238,0,0,1,0
1002,156,44,4,0,0,33,0.05348615090735435,0,0,0,0
4484,567,31,7,39,5,315,0.09255978742249779,2,0,0,0
1090,190,38,6,0,0,82,0.03631532329495128,1,0,0,0
518,104,25,3,1,0,24,0.03860294117647059,0,0,0,0
880,86,34,4,3,1,195,0.046994535519125684,3,0,0,0
2777,363,10,2,0,7,324,0.05380200860832138,12,0,0,0
204,41,52,9,0,0,18,0.06614785992217899,0,0,0,0
147,25,43,8,0,1,4,0.11518324607329843,0,0,0,0
379,57,21,3,0,2,30,0.04239401496259352,1,0,0,0
3539,167,62,8,0,0,2815,0.004997223764575236,0,0,0,0
693,82,22,3,0,3,72,0.05307262569832402,3,0,0,0
625,96,31,4,0,0,21,0.0350076103500761,0,0,0,0
1255,219,70,9,0,0,52,0.017345399698340876,1,0,0,0
2907,352,28,6,9,3,227,0.06130790190735695,2,0,0,0
369,57,65,11,0,0,11,0.08735632183908046,0,0,0,0
8217,1358,22,3,5,6,524,0.03070388349514563,0,0,1,0
1569,234,42,10,0,5,165,0.05707196029776675,2,0,0,0
439,70,18,5,1,1,36,0.06768558951965066,0,0,0,0
1365,186,43,5,4,1,325,0.053229240596167494,4,0,1,0
1023,132,57,10,0,0,36,0.02682701202590194,2,0,0,0
1304,200,67,9,0,0,48,0.0597667638483965,0,0,0,0
1107,166,18,2,3,0,29,0.06927175843694494,0,0,0,0
1857,276,21,3,0,0,50,0.021820117083555083,0,0,0,0
1294,182,43,6,0,0,56,0.07324364723467862,2,0,0,0
8676,173,59,1,0,4,2706,0.4059065934065934,0,0,0,0
10799,1699,49,5,11,6,466,0.06544381970688543,10,0,0,0
2638,406,31,5,1,0,479,0.03445692883895131,0,0,0,0
755,110,21,2,0,0,26,0.047619047619047616,1,0,0,0
1421,251,0,0,0,0,27,0.789732770745429,0,0,0,0
906,134,28,6,4,0,46,0.08128342245989305,0,0,0,0
2885,328,32,5,2,0,197,0.07539410555174778,2,0,0,0
890,155,32,6,0,1,89,0.0314192849404117,1,0,0,0
7828,1323,40,6,0,2,1085,0.04384292794510103,1,0,1,0
1857,285,18,3,3,3,41,0.06982942430703624,0,0,0,0
976,183,38,5,0,0,86,0.04532019704433497,1,0,0,0
2423,375,40,6,5,1,213,0.03855519480519481,3,0,0,0
1596,122,55,7,0,0,48,0.038135593220338986,0,0,0,0
518,72,38,5,2,0,19,0.06463195691202872,0,0,0,0
1901,298,32,5,4,2,118,0.027921406411582212,2,0,0,0
